esmini GIT REV: 41f5f08
esmini GIT TAG: 
esmini GIT BRANCH: master
esmini BUILD VERSION: N/A - client build
Scenario File Name: ./resources/esmini-sim/./dcase.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
174, 8.700000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.150444, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.600000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.600000, 1, 1.065000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
175, 8.750000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.293301, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.650000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.650000, 1, 1.115000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
176, 8.800000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.436158, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.700000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.700000, 1, 1.165000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
177, 8.850000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.579016, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.750000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.750000, 1, 1.215000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
178, 8.900000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.721873, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.800000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.800000, 1, 1.265000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
179, 8.950000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.864730, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.850000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.850000, 1, 1.315000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
180, 9.000000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 1.007587, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.900000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.900000, 1, 1.365000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
181, 9.050000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 1.150444, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.950000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.950000, 1, 1.415000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
182, 9.100000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 1.293301, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.000000, 1, 1.465000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
183, 9.150000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.025000, 1.436158, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.050000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.050000, 1, 1.515000, 1.551161, -0.392679, 1.551161, -1.590431, 0.000000, 0.000000, , 
184, 9.200000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.050000, 1.579016, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.100000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.100000, 1, 1.565000, 1.531526, -0.392699, 1.531526, -1.610066, 0.000000, 0.000000, , 
185, 9.250000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.075000, 1.721873, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.150000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.150000, 1, 1.615000, 1.511891, -0.392699, 1.511891, -1.629701, 0.000000, 0.000000, , 
186, 9.300000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.100000, 1.864730, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.200000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.200000, 1, 1.665000, 1.492257, -0.392699, 1.492257, -1.649336, 0.000000, 0.000000, , 
187, 9.350000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.125000, 2.007587, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.250000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.250000, 1, 1.715000, 1.472622, -0.392699, 1.472622, -1.668971, 0.000000, 0.000000, , 
188, 9.400000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.150000, 2.150444, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.300000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.300000, 1, 1.765000, 1.452987, -0.392699, 1.452987, -1.688606, 0.000000, 0.000000, , 
189, 9.450000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.175000, 2.293301, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.350000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.350000, 1, 1.815000, 1.433352, -0.392699, 1.433352, -1.708241, 0.000000, 0.000000, , 
190, 9.500000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.200000, 2.436158, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.400000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.400000, 1, 1.865000, 1.413717, -0.392699, 1.413717, -1.727876, 0.000000, 0.000000, , 
191, 9.550000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.225000, 2.579016, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.450000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.450000, 1, 1.915000, 1.394082, -0.392699, 1.394082, -1.747511, 0.000000, 0.000000, , 
192, 9.600000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.250000, 2.721873, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.500000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.500000, 1, 1.965000, 1.374447, -0.392699, 1.374447, -1.767146, 0.000000, 0.000000, , 
193, 9.650000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.275000, 2.864730, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.550000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.550000, 1, 2.015000, 1.354812, -0.392699, 1.354812, -1.786781, 0.000000, 0.000000, , 
194, 9.700000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.300000, 3.007587, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.600000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.600000, 1, 2.065000, 1.335177, -0.392699, 1.335177, -1.806416, 0.000000, 0.000000, , 
195, 9.750000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.325000, 3.150444, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.650000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.650000, 1, 2.115000, 1.315542, -0.392699, 1.315542, -1.826051, 0.000000, 0.000000, , 
196, 9.800000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.350000, 3.293301, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.700000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.700000, 1, 2.165000, 1.295907, -0.392699, 1.295907, -1.845686, 0.000000, 0.000000, , 
197, 9.850000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.375000, 3.436158, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.750000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.750000, 1, 2.215000, 1.276272, -0.392699, 1.276272, -1.865321, 0.000000, 0.000000, , 
198, 9.900000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.400000, 3.579016, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.800000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.800000, 1, 2.265000, 1.256637, -0.392699, 1.256637, -1.884956, 0.000000, 0.000000, , 
199, 9.950000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.425000, 3.721873, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.850000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.850000, 1, 2.315000, 1.237002, -0.392699, 1.237002, -1.904591, 0.000000, 0.000000, , 
200, 10.000000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.450000, 3.864730, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.900000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.900000, 1, 2.365000, 1.217367, -0.392699, 1.217367, -1.924226, 0.000000, 0.000000, , 
201, 10.050000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, -0.475000, 4.007587, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.950000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 3.950000, 1, 2.415000, 1.197732, -0.392699, 1.197732, -1.943860, 0.000000, 0.000000, , 
202, 10.050000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 0.000000, -0.450000, 4.007587, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 3.950000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -20.000000, 0.000000, 110.000000, 3.950000, 1, 2.415000, 1.197732, 0.000000, 1.197732, -1.943860, 0.000000, 0.000000, , 
